식당이름,구분,평점,주소,영업시간,전화번호,리뷰수,별점건수
만년닭강정 화곡점,닭강정,3.0,서울 강서구 곰달래로51길 23 1층,,02-2655-0079,53,5건
펠어커피초코 마곡점,카페,3.6,서울 강서구 강서로 399 마곡하이마루 1층 108호,매일 10:00 ~ 21:00,070-8801-7979,38,9건
맛거리,호프/요리주점,3.7,서울 강서구 화곡로25길 8,월~토 11:00 ~ 02:00,02-2602-9997,31,7건
강서복집,복어,3.3,서울 강서구 공항대로59길 8 1층 2층,매일 10:00 ~ 22:00,02-3661-6672,8,4건
양송곱창,곱창/막창,3.7,서울 강서구 공항대로46길 56,영업시간 매일 16:00 ~ 02:00,02-2695-3393,40,20건
JK블라썸호텔 염창8경,양식,5.0,서울 강서구 양천로65길 41-22 15층,화~일 11:00 ~ 22:00,02-2138-0987,39,4건
투썸플레이스 마곡점,커피전문점,3.4,서울 강서구 마곡중앙6로 40 장흥빌딩 1/ 2층,월~금 07:30 ~ 22:00,02-3662-5800,9,8건
추가추어탕,추어,4.2,서울 강서구 양천로60길 60,월~토 11:00 ~ 21:00,,30,13건
스타벅스 등촌,커피전문점,2.7,서울 강서구 공항대로 329 1층,월~금 08:00 ~ 19:00,1522-3232,7,13건
스타벅스 우장산역,커피전문점,3.1,서울 강서구 강서로 267 송화쇼핑센터 1층/지하층,월~금 07:30 ~ 22:00,1522-3232,18,15건
카카오독애견카페 목동점,애견카페,3.0,서울 강서구 곰달래로60길 33,매일 13:00 ~ 22:00,02-2652-6727,21,4건
홍차이 발산본점,중화요리,3.7,서울 강서구 마곡중앙8로 90 마곡아이파크 2층,월~금 11:00 ~ 22:00 · 브레이크타임 월~금 14:30 ~ 17:00,02-3665-9898,31,6건
남춘네숯불닭갈비,닭요리,5.0,서울 강서구 등촌로 47-1 1층,영업시간 매일 16:00 ~ 01:00,02-2646-2668,12,6건
짚신매운갈비찜 강서구청점,갈비,3.8,서울 강서구 화곡로58길 25-5,영업시간 월~토 16:00 ~ 03:00,02-2602-4880,17,4건
대문안감자탕&설렁탕 발산직영점,감자탕,3.7,서울 강서구 강서로 303,,02-2664-7755,25,11건
가랑삼계탕 마곡점,삼계탕,4.3,서울 강서구 마곡동로 62 마곡사이언스타워 3층,매일 10:00 ~ 22:00,02-3665-8660,38,10건
랑월,중화요리,4.2,서울 강서구 마곡중앙6로 66 퀸즈파크텐 2층 206호,월~토 11:30 ~ 21:30 · 브레이크타임 월~토 14:30 ~ 17:30,02-6411-9323,43,17건
은수네초밥,초밥/롤,4.6,서울 강서구 등촌로 225-1 1층,화요일,02-6053-4242,16,19건
하루화곡,참치회,5.0,서울 강서구 월정로 114-1 1층,화요일,02-2605-4988,27,11건
스타벅스 양천향교역,커피전문점,3.2,서울 강서구 강서로 463,월~금 07:00 ~ 21:00,1522-3232,10,9건
이름없는파스타 우장산역점,이탈리안,3.9,서울 강서구 강서로45가길 19,매일 11:00 ~ 21:30,070-7785-9171,62,13건
초애삼계탕 마곡점,삼계탕,4.4,서울 강서구 공항대로 205 SH빌딩 3층,매일 10:00 ~ 21:00,02-3663-7767,19,11건
단골손님 강서구청점,호프/요리주점,4.5,서울 강서구 공항대로46길 65 2층,영업시간 매일 17:00 ~ 06:00,,37,4건
은행골 마곡1호점,초밥/롤,1.8,서울 강서구 마곡동로 62 마곡사이언스타워 1층 105호,월~금 11:00 ~ 23:00,02-822-4988,29,24건
짬뽕타임 가양점,중화요리,2.5,서울 강서구 양천로 410,월~토 00:00 ~ 24:00,02-2662-8888,19,13건
비행기탄꼬꼬 누룽지통닭 송정역점,닭요리,4.2,서울 강서구 공항대로 14-1 1층,,02-2662-9595,58,6건
이치류 마곡점,일식,4.5,서울 강서구 마곡중앙6로 45 1층 101호,영업시간 월~금 17:00 ~ 23:00,070-7576-0720,44,2건
카페소금다방,카페,4.0,서울 강서구 공항대로61길 42,월~금 09:30 ~ 22:00,070-4242-3443,14,10건
풍천숯불민물장어,장어,4.0,서울 강서구 초록마을로 6,,02-2699-8892,5,4건
동양식당 마곡점,퓨전요리,2.9,서울 강서구 마곡중앙5로1길 20 2층,매일 11:00 ~ 21:00,02-2093-6633,83,15건
79파운야드 마곡점,디저트카페,2.9,서울 강서구 마곡중앙6로 66 퀸즈파크텐 1층 107호,월~금 10:00 ~ 23:00,02-6092-2668,86,7건
오늘와인한잔 발산역점,와인바,4.5,서울 강서구 마곡동로4길 15 1층 112호,영업시간 화~토 16:00 ~ 04:00,02-3662-3009,42,4건
건강한네모의하루 염창점,제과/베이커리,4.8,서울 강서구 공항대로59다길 101 하늘바람빌딩 1층 101호,월~금 09:00 ~ 22:00,,55,8건
강서자연풍천민물장어,장어,4.7,서울 강서구 양천로18길 9,매일 10:00 ~ 23:00,02-2661-1033,1,3건
원조춘천숯불닭갈비,닭요리,4.4,서울 강서구 양천로 414,월~금 11:30 ~ 23:00,02-3661-7892,14,12건
디저트39 마곡나루역점,디저트카페,4.0,서울 강서구 마곡중앙로 161-11 힐스테이트에코마곡나루역라마다앙코르서울 A동 1층 126호,매일 11:00 ~ 22:00,02-2659-7271,33,4건
형제돈부리,돈까스/우동,4.4,서울 강서구 마곡중앙로 161-8 A동 221호,월~토 11:20 ~ 20:00 · 브레이크타임 월~토 15:00 ~ 17:00,02-6989-8686,34,39건
크리스피크림도넛 화곡역점,도넛,4.0,서울 강서구 화곡로 152 1층,매일 08:00 ~ 22:00,02-2602-1937,10,2건
닭한마리칼국수 본점,닭요리,4.7,서울 강서구 강서로17길 125,,02-2601-5888,20,3건
장성양갈비양꼬치 마곡점,육류/고기,2.8,서울 강서구 마곡중앙6로 66 퀸즈파크텐 1층,매일 13:30 ~ 01:30,02-6411-9888,112,4건
더블랙,육류/고기,4.3,서울 강서구 공항대로 269-15 2층 214호,,02-2668-3885,46,11건
정동필참치 화곡본점,참치회,4.8,서울 강서구 화곡로58길 30 2층,영업시간 월~토 17:00 ~ 02:00,02-2692-5837,15,10건
와카츠,돈까스/우동,3.6,서울 강서구 강서로17길 16 1층,월~토 12:00 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 18:00,02-6397-8355,43,31건
카페희다 마곡점,카페,3.8,서울 강서구 마곡동로3길 26 랑데르2 101호,월~금 07:00 ~ 22:00,02-6952-9033,84,10건
떼헤브,카페,4.5,서울 강서구 마곡서로 175 마곡엠밸리4단지상가동 102호,,,38,11건
거궁 마곡점,한정식,3.7,서울 강서구 공항대로 236 쿠쿠빌딩 3층,,02-2666-4007,18,3건
아프리카커피,커피전문점,3.4,서울 강서구 공항대로46길 89,,02-2698-6110,4,9건
골목집,찌개/전골,4.2,서울 강서구 공항대로 643 1층,매일 11:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-2659-2959,13,13건
맥켄지커피 까치산역점,카페,4.1,서울 강서구 강서로 47-6,월~목 08:00 ~ 23:00,02-2604-6323,23,9건
명태어장 곰달래점,해물/생선,4.4,서울 강서구 곰달래로 244,매일 11:00 ~ 24:00,02-2648-0410,13,5건
화곡손돈까스,돈까스/우동,4.1,서울 강서구 화곡로 194-52,화~토 11:00 ~ 20:30 · 브레이크타임 화~토 14:30 ~ 17:00,070-7804-0986,20,15건
탄탄면공방 마곡점,아시아음식,4.0,서울 강서구 공항대로 269-15 힐스테이트에코마곡 1층 123호,매일 11:00 ~ 21:00,070-8770-5252,54,14건
금별맥주,호프/요리주점,3.9,서울 강서구 마곡중앙6로 70,,02-6952-8253,3,7건
원조장족발,족발/보쌈,4.4,서울 강서구 공항대로59길 37 1층,월~토 12:30 ~ 23:00,02-3662-0054,16,18건
피맥하우스 마곡점,피자,4.0,서울 강서구 마곡중앙6로 45,영업시간 매일 17:00 ~ 02:00,,54,7건
투썸플레이스 등촌역점,커피전문점,2.0,서울 강서구 공항대로 519 1층,매일 08:00 ~ 23:00,02-3664-2388,4,9건
설빙 서울화곡역점,디저트카페,3.3,서울 강서구 화곡로 161 대성빌딩 2층,매일 10:30 ~ 23:00,02-2699-1357,20,27건
광화문살롱 마곡나루점,디저트카페,3.6,서울 강서구 마곡중앙로 161-8 두산더랜드파크 D동 1층 105/106호,월~금 07:30 ~ 22:00,02-6989-8989,63,10건
용대리황태세상,해물/생선,3.5,서울 강서구 양천로49길 20 닛시빌딩 B동 1층,매일 06:00 ~ 22:00,02-3661-0113,14,14건
천사곱창 마곡나루점,곱창/막창,2.1,서울 강서구 마곡중앙로 161-8 두산더랜드파크 1층 C동 117호,영업시간 매일 15:00 ~ 03:00,02-6989-9095,86,13건
눈꽃한우,육류/고기,2.2,서울 강서구 공항대로 290 1층,,02-2658-9933,32,9건
피그백,육류/고기,3.0,서울 강서구 화곡로21길 35,영업시간 월~토 17:00 ~ 24:00,,56,2건
북창동순두부 화곡점,두부전문점,2.9,서울 강서구 화곡로 154,매일 09:00 ~ 23:00,02-2696-4350,25,16건
매운양푼왕갈비,갈비,2.3,서울 강서구 강서로7길 20,영업시간 매일 16:00 ~ 02:00,02-2607-8079,22,7건
해촌샤브칼국수,국수,4.6,서울 강서구 강서로 348 우장산힐스테이트상가 2동 102호,매일 11:00 ~ 22:00,02-3664-1114,11,16건
어부의딸 본점,장어,4.0,서울 강서구 공항대로46길 97,매일 12:00 ~ 24:00,02-2608-2357,15,2건
투썸플레이스 발산역점,커피전문점,1.4,서울 강서구 마곡중앙6로 93 열린프라자 1층,매일 08:00 ~ 23:00,02-3662-3388,9,23건
서가앤쿡 서울마곡점,양식,3.0,서울 강서구 마곡동로 55 마커스빌딩 2층,매일 11:30 ~ 21:30,02-6905-3000,76,16건
꿀팟만화보드카페,만화카페,4.2,서울 강서구 마곡중앙로 161-17 보타닉파크타워1 지하1층 B112호,월~금 11:00 ~ 02:00,02-6925-1414,38,6건
마늘 막창구이가 떴다,곱창/막창,4.3,서울 강서구 강서로17길 140,화요일,,30,8건
와밀,카페,4.9,서울 강서구 마곡동로10길 23 마곡파크뷰대방디엠시티오피스텔 1층 105호,월~금 08:00 ~ 22:00,0507-1325-9927,11,8건
삐삐,디저트카페,3.0,서울 강서구 강서로54길 93 1층,,,14,3건
꽃향기,샤브샤브,1.8,서울 강서구 화곡로 142 KS프리미어 3층,매일 11:00 ~ 22:00,02-3144-0501,15,12건
청북경오리,오리,2.5,서울 강서구 마곡동로4길 15 엠팰리체 3층 302~304호,매일 11:00 ~ 22:00,02-3661-5892,29,8건
신선,중화요리,4.0,서울 강서구 마곡동로 62 마곡사이언스타워 208호,월~토 14:00 ~ 17:00,02-3665-1982,37,21건
투썸플레이스 까치산역점,커피전문점,2.4,서울 강서구 강서로 43 도양라비앙타워,매일 08:00 ~ 23:00,02-2603-9205,9,14건
세광양대창 발산마곡점,곱창/막창,4.8,서울 강서구 마곡중앙6로 89 뉴골든타워 1동 1층,월~토 12:00 ~ 02:00,02-3662-9233,151,9건
막걸리싸롱 마곡나루점,호프/요리주점,4.3,서울 강서구 마곡서로 152 두산더랜드타워 A동 1층 111호,영업시간 월~토 17:00 ~ 02:00,010-8121-3370,42,4건
소백양샤브샤브전문점 21호점,샤브샤브,5.0,서울 강서구 강서로5나길 74 1층,매일 11:00 ~ 03:00,02-2690-5940,11,1건
위드키즈 강서점,키즈카페,0.0,서울 강서구 양천로67길 99 5층,월~금 11:00 ~ 20:00,02-2658-5550,12,0건
대동집 마곡나루역점,한식,4.5,서울 강서구 마곡중앙로 171,,02-3664-4574,29,2건
푸라닭치킨 화곡역점,치킨,2.7,서울 강서구 화곡로 139,매일 12:00 ~ 02:00,02-2607-9206,98,11건
경아식당,한식,3.4,서울 강서구 마곡중앙6로 85 1층 103호,매일 14:00 ~ 16:00,02-3662-7040,202,10건
미스터피자 발산점,피자,3.4,서울 강서구 강서로 289 연빌딩 1층 101호,매일 11:00 ~ 22:30,02-2665-1067,50,14건
화곡정육식당,육류/고기,3.8,서울 강서구 화곡로 132 2층,,02-2601-4288,17,8건
엄지척떡볶이 방신시장점,분식,4.0,서울 강서구 방화동로 126 삼성코아아파트 1층 155/ 157호,,02-2662-5320,5,1건
타르데마베이커리 방화본점,제과/베이커리,4.3,서울 강서구 양천로26길 65 1층,,02-2666-1782,6,3건
송원참치,참치회,4.0,서울 강서구 공항대로59가길 7-1 1층,영업시간 매일 17:00 ~ 24:00,02-3664-8485,18,9건
제일식당,한식,4.6,서울 강서구 양천로 443-36,매일 11:00 ~ 23:00,02-3661-3616,28,10건
피아띠,이탈리안,4.0,서울 강서구 강서로13길 7,매일 12:00 ~ 22:00,02-2696-3295,27,9건
투뿔소 마곡점,육류/고기,3.2,서울 강서구 강서로 395 플레이스에이치 305/306호,영업시간 월~토 17:00 ~ 24:00,02-6498-2468,30,11건
해물과차돌박이,육류/고기,3.0,서울 강서구 마곡중앙8로 90 마곡아이파크 1층 121/122호,,02-3665-6345,338,4건
연탄불생고기,육류/고기,5.0,서울 강서구 송정로6길 6 1층,,,17,12건
스타벅스 강서구청사거리점,커피전문점,4.8,서울 강서구 화곡로 350 1층 104~107호,월~금 07:00 ~ 22:00,1522-3232,11,10건
코끼리한상 강서직영점,육류/고기,3.4,서울 강서구 화곡로64길 50,매일 11:00 ~ 22:00,02-3661-2014,52,8건
매향,중화요리,3.4,서울 강서구 화곡로56길 29,매일 10:00 ~ 21:00,02-2601-9200,24,7건
다루마,일식,5.0,서울 강서구 마곡중앙5로1길 21 럭스나인오피스텔 N동 2층 201호,월~토 11:30 ~ 22:30 · 브레이크타임 월~토 14:30 ~ 17:30,02-3665-6500,10,3건
어사출또 강서구청점,회,2.5,서울 강서구 공항대로46길 51 1/ 2층,,02-2699-2115,17,4건
영재소곱소곱,곱창/막창,4.5,서울 강서구 화곡로21길 68 1층,영업시간 매일 15:00 ~ 01:00,02-2694-5107,42,4건
선주가 본점,호프/요리주점,4.8,서울 강서구 마곡중앙로 161-1 1층 111호,영업시간 월~토 17:00 ~ 02:00,02-3664-1578,25,8건
마포참치가 본점,참치회,4.1,서울 강서구 공항대로 18-1 이스카이빌딩 2층,매일 14:00 ~ 21:00,0504-1400-5073,24,29건
약속의땅 생고기전문점,육류/고기,4.0,서울 강서구 강서로5나길 11,,02-2601-0462,13,9건
굴천지&초계국수 화곡직영점,국수,0.0,서울 강서구 강서로33길 24 해피빌딩 1층,매일 11:00 ~ 22:00 · 브레이크타임 매일 16:00 ~ 17:00,02-2603-9916,11,0건
미스터힐링 마곡발산역점,테마카페,5.0,서울 강서구 마곡중앙6로 93 열린프라자 4층,매일 11:00 ~ 23:30,02-2668-2888,45,4건
방화동족발,족발/보쌈,3.5,서울 강서구 금낭화로15길 16 새로나음 1층 102호,매일 11:30 ~ 23:30,02-2661-9464,31,11건
마곡테이블,양식,4.0,서울 강서구 마곡중앙6로 63,매일 11:30 ~ 24:00,070-8802-4010,69,22건
투썸플레이스 마곡나루역점,커피전문점,3.0,서울 강서구 마곡중앙5로 6 157/158/ 239/ 240호,월~금 07:00 ~ 22:00,02-2658-2377,15,9건
미분당 마곡점,베트남음식,3.9,서울 강서구 마곡중앙6로 21 이너매스마곡1차 1층 119호,매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00,02-6949-4430,41,13건
브롱스 마곡발산점,호프/요리주점,4.0,서울 강서구 강서로 385 우성에스비타워 309호,영업시간 월~토 17:00 ~ 02:00,02-2658-3006,54,1건
예진닭한마리산낙지 서울본점,닭요리,2.9,서울 강서구 화곡로58길 33,영업시간 매일 15:30 ~ 19:00,02-2695-0824,39,11건
써브웨이 가양역점,샌드위치,2.4,서울 강서구 양천로 470 그레이스힐,매일 08:00 ~ 23:00,02-2668-6777,11,20건
진부령황태촌 화곡점,해물/생선,4.4,서울 강서구 강서로 148,매일 11:00 ~ 23:00,02-2603-8892,18,12건
저스트텐동 마곡점,일식,3.6,서울 강서구 마곡중앙6로 42,월~금 11:00 ~ 20:30 · 브레이크타임 월~금 14:30 ~ 17:00,,73,27건
센다이참치,참치회,3.0,서울 강서구 강서로5나길 15,,02-2607-3737,7,2건
우치노마치,초밥/롤,4.3,서울 강서구 강서로 47-8 평안빌딩1 1동 1층,월~토 11:30 ~ 23:00 · 브레이크타임 월~토 14:30 ~ 17:30,02-2605-0789,6,8건
스타벅스 염창역점,커피전문점,3.4,서울 강서구 공항대로 627 대신빌딩 1층,월~금 07:00 ~ 22:00,1522-3232,9,9건
틸란,동남아음식,4.4,서울 강서구 강서로31길 7,월~토 11:00 ~ 20:30,02-2691-2690,9,16건
홍성원 마곡점,중화요리,4.3,서울 강서구 공항대로 206,월~토 11:00 ~ 21:30,02-2662-8870,3,15건
반포식스 발산점,베트남음식,3.9,서울 강서구 강서로 385 우성에스비타워 2층 201호,매일 11:00 ~ 22:00,02-2668-0666,25,7건
정감,카페,4.5,서울 강서구 강서로33길 48 이니터빙하우스 1층 101호,매일 11:00 ~ 22:00,,9,11건
첫번째순대국집,순대,3.3,서울 강서구 방화동로 23,월~토 06:00 ~ 01:00,02-2662-5861,18,7건
명륜진사갈비 서울화곡본점,갈비,2.2,서울 강서구 곰달래로 258,매일 12:00 ~ 23:00 · 브레이크타임 매일 15:00 ~ 17:00,02-6339-3338,21,13건
송화강명품양꼬치 마곡점,양꼬치,2.6,서울 강서구 마곡중앙로 161-1 마곡나루역캐슬파크 1층 105/106호,매일 11:00 ~ 23:00,02-2668-6788,49,13건
대청도자연산식당,한식,1.0,서울 강서구 강서로 455 마곡경동미르웰 102동 107호,매일 11:00 ~ 22:00,02-2668-9839,14,1건
이모네돼지갈비,갈비,4.0,서울 강서구 화곡로60길 26 1층,,02-2065-3506,4,2건
제이미피자,피자,4.1,서울 강서구 화곡로 198 2층,화요일,02-2606-4886,19,25건
아찌떡볶이 화곡점,떡볶이,4.2,서울 강서구 가로공원로76길 75 1층,,02-2605-0708,4,6건
역전할머니맥주 강서구청점,호프/요리주점,3.0,서울 강서구 화곡로58길 22-3 1층,,010-8386-7079,28,2건
커피볶는곤이네집,커피전문점,2.3,서울 강서구 곰달래로 116-1,월~토 10:30 ~ 24:00,02-2601-1807,24,6건
다감,와인바,5.0,서울 강서구 화곡로58길 22-11,영업시간 월/화/수/목/일 17:30 ~ 02:00,02-2699-0703,52,1건
밀회관 마곡나루점,호프/요리주점,3.3,서울 강서구 마곡중앙로 161-11 1층,영업시간 매일 15:00 ~ 03:00,02-2659-1152,19,10건
코끼리탭룸,호프/요리주점,4.7,서울 강서구 공항대로 195 힐스테이트에코동익 101동 1층 130호,영업시간 월~토 17:00 ~ 24:00,070-8866-4326,44,28건
헤이더그린,카페,3.3,서울 강서구 오쇠동 114-7,,,16,6건
안주공방,호프/요리주점,4.6,서울 강서구 국회대로 85-41 1층,영업시간 화/수/목/일 18:00 ~ 02:00,,20,9건
투썸플레이스 강서송정역점,커피전문점,2.3,서울 강서구 공항대로 30 1층,매일 08:00 ~ 23:00,02-2666-9337,3,7건
써브웨이 화곡역점,샌드위치,2.7,서울 강서구 강서로 159-1,매일 08:00 ~ 22:00,02-2603-5353,10,12건
투썸플레이스 강서구청점,커피전문점,3.8,서울 강서구 화곡로 347 강서그랜드아이파크 1/2층,매일 08:00 ~ 22:00,02-2607-5773,8,8건
춘천무쇠닭갈비 까치산역점,닭요리,2.6,서울 강서구 곰달래로 147-1,매일 11:00 ~ 24:00,02-2608-6575,30,9건
아웃백스테이크하우스 딜리버리등촌점,패밀리레스토랑,0.0,서울 강서구 공항대로 351-21,,,2,0건
OMW애견카페,애견카페,4.3,서울 강서구 화곡로 194-26 1층,화~일 12:00 ~ 22:00,010-3663-6778,9,6건
캐시아커피하우스,카페,3.8,서울 강서구 강서로56가길 141 KM빌딩 1층,월~금 08:00 ~ 22:00,02-3662-0141,16,4건
교촌치킨 등촌점,치킨,2.6,서울 강서구 공항대로 509 우림보보카운티뷰 1동 1층 108-1/2호,매일 12:00 ~ 24:00,02-2647-2328,20,18건
라무진 발산역점,육류/고기,4.0,서울 강서구 마곡중앙8로 90 마곡아이파크 1층 101/102호,영업시간 월~금 17:00 ~ 23:30,02-6339-6200,12,3건
지디파크,애견카페,5.0,서울 강서구 양천로27길 167 SH빌딩,매일 10:00 ~ 22:00,02-2663-9003,19,6건
